station,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,name,city,lon,lat,contrast
1177A,,61.190535837700104,59.87928591535291,69.79467145335393,67.40811118555685,60.19128059010165,51.88866056637925,46.35485489443059,43.17056559698753,黄河新村,徐州,117.179,34.2761,N
1178A,,65.01182475518881,58.16817308823122,61.25428901170835,66.51236159344508,57.31306833845104,51.18444245449803,42.66011407503351,42.053090010267596,淮塔,徐州,117.1918,34.2384,N
1179A,,66.25389571274383,54.562239624373014,,,,,,,铜山兽医院,徐州,117.192,34.3083,Y
1180A,,60.58138568415751,58.90388831386422,68.63205595276644,59.78287709641929,59.91711668963405,50.259098640925835,43.740944411645955,41.85502073677194,新城区,徐州,117.256,34.2153,N
1181A,,68.60801429411597,66.4476129710792,72.25087479447583,68.48131315935815,58.49999283330074,50.87022819429469,43.53842366951634,40.755603108935745,桃园路,徐州,117.244,34.2911,N
1182A,,63.13335619003327,58.26457619863793,69.66031822804841,70.52853176047827,59.52466405981581,50.24119139184487,44.17796041881514,39.037898296329885,农科院,徐州,117.2933,34.2778,N
1183A,,61.81993938032291,53.5370290556085,,,,,,,铜山区环保局,徐州,117.166,34.1806,Y
1184A,,57.18864779394905,52.40760699913974,57.34621948974907,,,,,,城东财政所(停运180626),扬州,119.46,32.3878,Y
1185A,,53.47125895001969,53.072885478256005,52.02038009379606,47.27689264194385,,,,,市监测站,扬州,119.404,32.41,Y
1186A,,52.33904372644184,51.8429271372617,53.88861323621291,47.195309701687044,42.97168415902899,36.51566294283242,34.859491698331354,31.86576840165688,邗江监测站,扬州,119.389,32.3761,N
1187A,,54.7808424383221,42.21094161602959,,,,,,,第四医院(停运161107),扬州,119.439,32.4033,Y
1188A,,54.55595530945299,48.387374795934115,40.68615068956549,37.03819808357862,36.15966994465814,29.806825619215356,25.62168007089093,25.841423748678885,雪浪,无锡,120.269,31.4867,N
1189A,,63.369076098842626,54.32039121985771,49.16371730608073,43.40815583929987,43.60514110937481,35.83842111845778,30.601552004152328,27.46111942222409,黄巷,无锡,120.275,31.6219,N
1190A,,,48.454861380869666,42.10007533430936,45.49011542698846,41.415635035904494,33.100548460884276,28.99114543410477,26.77192561244542,曹张,无锡,120.294,31.56,N
1191A,,57.575292426803706,49.79497469582136,42.53095533716266,39.793078638732126,35.23123870043794,28.533566333591274,25.709360067117764,26.399797804409367,漆塘,无锡,120.242,31.5031,N
1192A,,62.22997540526508,54.625120200678424,49.35113781163072,47.432777238961634,42.02518111979332,35.626997384798365,30.176951120225315,28.038327352240206,东亭,无锡,120.3489,31.5863,N
1193A,,60.8186165430268,52.17326460070575,43.04100826216809,43.15023650736824,42.425867733916725,35.569207989363875,30.942677305177664,28.780266041925557,旺庄,无锡,120.354,31.5475,N
1194A,,57.24599302188706,51.42976714783895,44.882420798366944,41.85755011172795,37.77254871051449,33.13127739388291,30.96861221113083,28.65932502743992,荣巷,无锡,120.245,31.5631,N
1195A,,68.82553328071398,59.96253968688798,52.06863828910088,46.92134134185175,42.21633659145626,34.500637753645826,31.550086697551805,29.568842199358308,堰桥,无锡,120.299,31.6817,N
1196A,,58.314154020971905,52.88027522299477,48.83416625340955,50.90134464152567,43.52192748180478,36.77032241791752,34.075205449633216,31.798281707415956,市监测站,常州,119.9633,31.762,N
1197A,,57.658568083749614,49.545709249291235,,,,,,,城建学校(停运161026),常州,119.933,31.7786,Y
1198A,,59.13375865524048,49.215814455385996,,,,,,,常工院(停运161026),常州,119.962,31.8089,Y
1199A,,61.45227658631998,54.85799190451733,,,,,,,潞城(停运161026),常州,120.0393,31.7638,Y
1200A,,59.358250767778166,51.31877805319499,48.03485053642921,50.72303103694479,47.82717238432195,40.884413837985626,37.798385154465656,34.06863095870445,武进监测站,常州,119.9468,31.7069,N
1201A,,54.397925003906195,54.121119885067785,51.55776262766277,56.3922599625604,49.132208268870265,43.64946287301163,39.437850050935396,36.982984274500545,安家,常州,119.9255,31.9087,N
1202A,,,,,,,,,,环境监测站,镇江,,,N
1203A,,59.61065960025145,49.40815137540078,57.082329632173256,53.774462753571,46.7196302158474,37.104726707752576,35.28962984264505,32.76982570075238,新区办事处,镇江,119.6707,32.1875,N
1204A,,58.71981405767151,49.08283395801134,53.007082646523116,52.999117405169166,42.380218217791246,37.83098990097816,37.082013263149335,34.12357628312089,职教中心,镇江,119.4974,32.1968,N
1205A,,58.552929650654626,50.41678524899765,53.5534157854415,59.00554377885699,46.02867395135018,40.11112582971881,40.64907300445295,38.36408221306759,丹徒区监测站,镇江,119.4303,32.1328,N
1206A,,61.28446896975958,59.84875772751408,50.40305031074593,49.961310511697775,44.29879645937148,37.74274862818236,34.914707145788036,32.06962938132746,公园路,泰州,119.905,32.4878,N
1207A,,58.342530366903844,50.83241656093791,51.98332725146173,49.74362922821815,49.202728897350696,39.334382259021226,35.11953990271632,35.993887480244084,莲花,泰州,119.9189,32.4625,N
1208A,,62.58683650134659,49.621448429407074,,,,,,,高港区政府,泰州,119.882,32.303,Y
1209A,,59.53651742023344,56.81069329550842,55.702642994082424,49.527740143207076,42.81121079662709,34.99547876744154,33.40030014930301,31.698307506960642,留学生创业园,泰州,119.888,32.4639,N
1210A,,57.559152103583436,53.069731908207984,51.28938229497121,48.51421909565714,47.846801689515445,42.496985601073945,39.619233652741684,34.71443724508337,钵池山,淮安,119.036,33.5981,N
1211A,,60.30370582963885,57.015191180955185,49.905050549806404,51.56213724974294,43.36745930556048,41.89216909715017,37.22265896508376,36.36798706744811,北京南路,淮安,119.007,33.575,N
1212A,,54.73372956737728,49.79297740480496,50.90943046119356,52.55799991703216,43.617897957296776,40.61632168637645,36.13279666099004,33.04635426164132,市监测站,淮安,118.989,33.6067,N
1213A,,56.68287305609456,52.82584591100543,50.051872654024656,49.4288449885915,42.36465269278187,42.389078588812495,38.60164603539264,35.36388321737346,楚州区监测站,淮安,119.135,33.5039,N
1214A,,58.57837761813348,54.68848164251579,56.81405664332319,54.05598645977454,45.87806783972864,42.87435119641382,38.54577616303517,37.17368176909784,淮阴区监测站,淮安,119.0186,33.6297,N
1215A,,54.86865105175278,46.51131268795446,47.708317293495845,47.05802186311816,42.12993571059218,35.38277673723521,32.057538356402915,29.459900906929892,盐城电厂,盐城,120.118,33.4022,N
1216A,,51.964896347802224,42.860416459442035,46.53849901993886,46.997645111221196,43.96013290783673,35.02094207491911,29.58030762170895,27.599884405866916,市监测站,盐城,120.156,33.3942,N
1217A,,55.39287717642709,44.175359853929656,,,,,,,文峰中学,盐城,120.129,33.3719,Y
1218A,,34.12441620714174,36.91364141164345,38.894730721239334,38.592978834868205,39.027715843790986,31.82549458260012,28.10923714884632,25.90767933243292,开发区管委会,盐城,120.2144,33.38,N
1219A,,67.49414538556523,53.40596844706609,,,,,,,市监测站(停运161107),宿迁,118.2658,33.96,Y
1220A,,58.41801028507796,58.56247300405496,59.252048493308614,55.940369997122495,47.372989684324466,46.619076632590215,38.48145205746488,38.1267629939894,宿迁学院,宿迁,118.293,33.9528,N
1221A,,55.452176957767215,53.09246615989839,58.9083825945606,52.981077251733126,49.326320012908276,44.16588354317259,37.784413826749976,36.242354521297145,宿迁中学,宿迁,118.2442,33.9592,N
1222A,,60.170107636245056,54.078655554200125,57.98075047789939,54.28492032920168,,,,,宿豫区环保局,宿迁,118.3214,33.9506,Y
1223A,,56.3631349201946,52.293486447528906,44.893559774382084,37.984075849922846,37.83016475419595,28.315969376943663,28.367754796386482,31.049451597962374,滨江,杭州,120.2072,30.2111,N
1224A,,52.78236884233465,43.45765442589368,39.33527512683626,36.25908365669991,36.0923961293157,27.817847007237656,26.92513681231874,28.140768334963532,西溪,杭州,120.0633,30.2747,N
1225A,,31.801915465369497,28.99300609268578,31.13512380381403,24.329592408449813,22.756921750783484,19.82199650365379,,,千岛湖(对照点),杭州,119.026,29.635,Y
1226A,,57.00484949323302,50.42277007442365,50.921698621218596,42.408141102437654,39.341274959994394,29.898680891052905,28.382793309048346,29.368780625967812,下沙,杭州,120.3461,30.3153,N
1227A,,51.60932836171525,46.49643174245572,41.73168890622284,36.37897529189426,37.10300998100314,30.59375551910207,28.151642822340634,29.813529668361944,卧龙桥,杭州,120.1269,30.2456,N
1228A,,57.09413494408887,46.21596806261725,45.06093158866687,40.96836867032373,38.44264321998184,27.187004688712523,25.53017962890387,29.36121418094979,浙江农大,杭州,120.1903,30.2692,N
1229A,,61.78068345074121,56.05421460672978,54.194927234702824,48.472333346326415,44.81086750251108,33.634336511756864,,,朝晖五区,杭州,120.157,30.2897,N
1230A,,63.345297562205886,54.21544395471679,48.48488961582233,42.35623372391004,40.639487960073495,33.01917665036889,30.08832662320681,33.96989837654217,和睦小学,杭州,120.1197,30.3119,N
1231A,,63.55082402341515,52.62746782153203,42.71549561692576,37.75038113692166,37.21193072170899,31.05774018498487,27.390048321823006,30.304102098316108,临平镇,杭州,120.3019,30.4183,N
1232A,,57.983408786535755,49.3285627236093,46.149371668090296,43.04678152950524,42.83357525101951,34.05718667500406,31.64222726008613,32.631237571339526,城厢镇,杭州,120.2697,30.1819,N
1233A,,44.275937424518645,37.689976263072325,35.154339759919615,31.06422744817862,30.272541994055008,22.530255176073087,22.04883426867653,23.335347868659095,云栖,杭州,120.0883,30.1808,N
1234A,,38.856923433130255,32.69413663182518,32.58843667839529,27.883741239938846,25.11390601502813,20.068987606384734,19.59348678225773,20.514278540622694,区环保大楼,宁波,121.8358,29.911,N
1235A,,45.87565844556075,41.09833955493527,39.51745133094864,34.89501241759833,32.39827976329202,25.629826754340456,23.20558532142302,23.247014848077367,万里学院,宁波,121.56,29.82,N
1236A,,46.0851560462146,37.47365446846578,38.95820560039886,31.77279872110416,28.84688549869469,21.55082894108287,19.62068010397748,21.62554445881326,龙赛医院,宁波,121.713,29.9572,N
1237A,,47.2174059293365,40.00544225411417,39.1222229897782,38.5579554366233,31.442052733037563,,,,三江中学,宁波,121.554,29.8906,Y
1238A,,,,,,,,,,市政管理站,宁波,121.615,29.9017,Y
1239A,,40.65063626579219,35.98381405402651,37.16918924515028,32.21399618298883,29.114418377830344,22.433978447291096,21.792233897129744,22.993001679298793,钱湖水厂,宁波,121.633,29.7733,N
1240A,,46.59758059700546,38.99176477252043,36.60540612525709,32.48985647970854,29.811777893231426,24.538661800832585,23.171114589971857,25.407258009238127,太古小学,宁波,121.5856,29.8635,N
1241A,,48.25877393873578,41.69459361013937,36.66865148563395,32.322807525372156,28.283848988238528,20.389734718773983,20.25884407921069,19.370052936077535,市环境监测中心,宁波,121.524,29.8674,N
1242A,,44.606770407514674,39.09024088343392,40.9503624010327,32.365315828743356,31.330121429775378,27.429593859246264,27.041672691703937,24.859588367568715,瓯海,温州,120.634,28.0089,N
1243A,,46.15134327581587,39.257922120527375,35.80383148800745,30.89894503541375,30.093945279415422,25.543713394441806,26.895351039963636,25.13427224459745,南浦,温州,120.6748,27.9939,N
1244A,,42.3693509340495,36.8257768321465,34.674963963011436,27.085247276299118,25.610788054767013,23.662700857628607,23.77827743016656,21.350337102511016,龙湾,温州,120.76,27.9747,N
1245A,,41.61480734988402,38.37652917931869,40.52867223256422,32.0245797279138,27.33378301822897,24.425119156680438,24.140799401405733,24.176905608690166,市站,温州,120.6709,28.0167,N
1246A,,56.47514971975558,46.0286391637227,46.66394502616692,42.49357632067232,39.13069965762422,27.84512475531579,,,袍江站,绍兴,120.598,30.0911,N
1247A,,53.54500189297476,47.698624863744534,43.53750784655833,40.75791786751973,38.27977343651623,28.648786454813994,27.918511438350894,32.09734070121874,城东开发委,绍兴,120.6053,29.9928,N
1248A,,53.74632135028966,,,,,,,,市环保站,绍兴,120.576,30.007,Y
1249A,,,,,,,,,,城北水厂,湖州,120.1,30.8867,Y
1250A,,53.497626785771146,44.5156993992835,40.93176194664757,34.58689378159587,31.30009970320848,24.913932296467635,24.866008746756133,28.307232141655156,城西水厂,湖州,120.0751,30.8669,N
1251A,,54.99708107969664,,,,,,,,吉山新村,湖州,120.093,30.8617,Y
1252A,,52.613988330860614,44.58366964405469,40.31398775778176,39.4423271966617,34.206413180315934,26.512402378883735,25.479453255134416,24.365196623612597,清河小学,嘉兴,120.7436,30.778,N
1253A,,54.69380336084355,46.07170231641648,43.193667700226,39.163834965056246,35.28508388450397,28.708222808655844,27.301063565500087,26.20361816622493,嘉兴学院,嘉兴,120.726,30.7478,N
1254A,,,,,,,,,,监测站,嘉兴,,,N
1255A,,40.904360339318025,32.53808530462609,28.995424031235114,25.93897932753155,23.96707408109819,21.741077025504822,19.642940522059515,19.55545410316416,黄岩环保大楼,台州,121.273,28.6459,N
1256A,,42.144560072225964,37.8707493814993,35.53748368709638,31.386952348831098,28.567331782230934,26.085482144759997,23.31870642235627,22.572560971086535,台州环保大楼,台州,121.419,28.6542,N
1257A,,43.15899864068007,36.639563047553565,35.04372820942221,29.584424082258714,28.99448533640509,25.855372347524256,25.60845709655731,24.102883260579706,路桥田洋王,台州,121.377,28.5773,N
1258A,,28.840441671741836,25.057571001922366,24.965844500937465,22.842401856380857,21.85807280442811,17.835041223756296,15.330570982079216,14.63210646638794,定海檀枫,舟山,122.122,30.0203,N
1259A,,28.398591177936705,24.074146622485237,23.057997819500322,20.131662096664087,18.96292264889616,16.337658449896356,15.576229145850508,14.97810068620172,普陀东港,舟山,122.3094,29.9558,N
1260A,,31.86212996942622,26.649608796420303,26.50684611891396,23.664428576091765,20.23270634346916,16.098275197315857,14.595029889746298,13.830453219199564,临城新区,舟山,122.19,29.9944,N
1261A,,56.52609934306719,44.91385238434439,,,,,,,四中(停运161031),金华,119.649,29.1131,N
1262A,,53.71610919209429,46.555775599524374,42.66512556014405,34.91962051316577,34.57739978547871,29.565186978778677,29.72416481842874,30.711424406265095,十五中,金华,119.647,29.077,N
1263A,,53.05977906045914,45.227684224673844,41.61377513844317,34.04299422148352,32.91094569577363,29.143261500089597,27.790768359371214,28.24013599954632,监测站,金华,119.686,29.1029,N
1264A,,45.44160210302535,40.67148413197364,41.52817445107514,34.33114994069254,37.82901635946093,29.90900939804766,26.709701439864478,27.028395290733414,环保大楼,衢州,118.8692,28.9398,N
1265A,,40.7356795627163,45.88167140904733,43.08252659747253,32.9895063533298,29.590775084725593,24.399715645057483,24.289454607928597,25.2537819390723,实验学校,衢州,118.8709,28.9666,N
1266A,,42.46948878236294,38.73244402763532,41.153572648736244,32.031943379124755,32.19757187314663,23.386057424970595,23.226492876105276,25.582864711331023,衢州学院,衢州,118.8621,28.9808,N
1267A,,34.38462208656433,31.093292867694068,33.17739828302142,28.355458080182903,25.70557921780549,21.818330055230263,22.437032923560146,20.761960178019056,监测站大楼,丽水,119.914,28.4514,N
1268A,,41.792658453451416,34.04822836916474,31.703709400650144,26.244612001174676,24.07182667715391,21.388755945297582,20.715433881062307,19.439193623778934,莲都小学,丽水,119.93,28.4586,N
1269A,,38.26732623420915,33.44570832558224,34.87357695190967,28.599917163233275,25.224957600189057,20.69220112050776,20.60550631241654,18.55962855801865,余庄前,丽水,119.879,28.4231,N
